date,home_team,visitor_team,home_team_score,visitor_team_score
2020-02-09,PHI,CHI,118,111
2020-02-10,DET,CHA,76,87
2020-02-10,DEN,SAS,127,120
2020-02-10,ORL,ATL,135,126
2020-02-10,IND,BKN,105,106
2020-02-10,DAL,UTA,119,123
2020-02-10,MIL,SAC,123,111
2020-02-10,GSW,MIA,101,113
2020-02-10,LAL,PHX,125,100
2020-02-10,TOR,MIN,137,126
2020-02-11,PHI,LAC,110,103
2020-02-11,HOU,BOS,116,105
2020-02-11,WAS,CHI,126,114
2020-02-11,NOP,POR,138,117
2020-02-11,OKC,SAS,106,114
2020-02-12,PHX,GSW,112,106
2020-02-12,NYK,WAS,96,114
2020-02-12,MIN,CHA,108,115
2020-02-12,ORL,DET,116,112
2020-02-12,DAL,SAC,130,111
2020-02-12,CLE,ATL,127,105
2020-02-12,IND,MIL,118,111
2020-02-12,MEM,POR,111,104
2020-02-12,UTA,MIA,116,101
2020-02-12,DEN,LAL,116,120
2020-02-12,BKN,TOR,101,91
2020-02-13,BOS,LAC,141,133
2020-02-13,NOP,OKC,118,123
2020-02-20,DET,MIL,106,126
2020-02-20,CHI,CHA,93,103
2020-02-20,ATL,MIA,129,124
2020-02-20,PHI,BKN,112,104
2020-02-20,GSW,HOU,105,135
2020-02-20,SAC,MEM,129,125
2020-02-21,ORL,DAL,106,122
2020-02-21,MIN,BOS,117,127
2020-02-21,LAL,MEM,117,105
2020-02-21,WAS,CLE,108,113
2020-02-21,NYK,IND,98,106
2020-02-21,OKC,DEN,113,101
2020-02-21,UTA,SAS,104,113
2020-02-21,POR,NOP,115,128
2020-02-21,TOR,PHX,118,101
2020-02-22,MIA,CLE,124,105
2020-02-22,CHI,PHX,104,112
2020-02-22,LAC,SAC,103,112
2020-02-22,CHA,BKN,86,115
2020-02-22,ATL,DAL,111,107
2020-02-22,UTA,HOU,110,120
2020-02-22,MIL,PHI,119,98
2020-02-23,CHI,WAS,126,117
2020-02-23,OKC,SAS,131,103
2020-02-23,POR,DET,107,104
2020-02-23,DEN,MIN,128,116
2020-02-23,TOR,IND,127,81
2020-02-23,LAL,BOS,114,112
2020-02-23,GSW,NOP,101,115
2020-02-24,LAC,MEM,124,97
2020-02-24,HOU,NYK,123,112
2020-02-24,PHI,ATL,129,112
2020-02-24,WAS,MIL,134,137
2020-02-24,CLE,MIA,125,119
2020-02-24,UTA,PHX,111,131
2020-02-24,DAL,MIN,139,123
2020-02-24,BKN,ORL,113,115
2020-02-25,IND,CHA,119,80
2020-02-25,TOR,MIL,97,108
2020-02-25,CHI,OKC,122,124
2020-02-25,DEN,DET,115,98
2020-02-25,POR,BOS,106,118
2020-02-25,LAL,NOP,118,109
2020-02-25,GSW,SAC,94,112
2020-02-26,HOU,MEM,140,112
2020-02-26,CLE,PHI,108,94
2020-02-26,WAS,BKN,110,106
2020-02-26,MIA,MIN,126,129
2020-02-26,UTA,BOS,103,114
2020-02-26,CHA,NYK,107,101
2020-02-26,PHX,LAC,92,102
2020-02-26,ATL,ORL,120,130
2020-02-26,SAS,DAL,103,109
2020-02-27,GSW,LAL,86,116
2020-02-27,IND,POR,106,100
2020-02-27,OKC,SAC,112,108
2020-02-27,PHI,NYK,115,106
2020-02-28,ATL,BKN,141,118
2020-02-28,NOP,CLE,116,104
2020-02-28,MIL,OKC,133,86
2020-02-28,PHX,DET,111,113
2020-02-28,MIA,DAL,126,118
2020-02-28,TOR,CHA,96,99
2020-02-28,UTA,WAS,129,119
2020-02-28,ORL,MIN,136,125
2020-02-28,MEM,SAC,101,104
2020-02-28,LAC,DEN,132,103
2020-02-29,SAS,ORL,114,113
2020-02-29,BOS,HOU,110,111
2020-02-29,MIA,BKN,116,113
2020-02-29,CLE,IND,104,113
2020-02-29,MEM,LAL,105,88
2020-02-29,ATL,POR,129,117
2020-02-29,NYK,CHI,125,115
2020-02-29,PHX,GSW,99,115
2020-03-01,DEN,TOR,133,118
2020-03-01,SAC,DET,106,100
2020-03-01,GSW,WAS,110,124
2020-03-01,LAC,PHI,136,130
2020-03-01,MIN,DAL,91,111
2020-03-01,CHA,MIL,85,93
2020-03-01,NOP,LAL,114,122
2020-03-02,ORL,POR,107,130
2020-03-02,CLE,UTA,113,126
2020-03-02,NYK,HOU,125,123
2020-03-02,ATL,MEM,88,127
2020-03-02,CHI,DAL,109,107
2020-03-02,SAS,IND,111,116
2020-03-02,MIA,MIL,105,89
2020-03-03,PHX,TOR,114,123
2020-03-03,OKC,LAC,94,109
2020-03-03,SAC,WAS,133,126
2020-03-03,LAL,PHI,120,107
2020-03-03,NOP,MIN,134,139
2020-03-03,BOS,BKN,120,129
2020-03-03,CHA,SAS,103,104
2020-03-03,DEN,GSW,100,116
2020-03-04,DET,OKC,107,114
2020-03-04,MIA,ORL,116,113
2020-03-04,NYK,UTA,104,112
2020-03-04,POR,WAS,125,104
2020-03-04,CLE,BOS,106,112
2020-03-04,MIL,IND,119,100
2020-03-04,DAL,NOP,127,123
2020-03-04,MIN,CHI,115,108
2020-03-04,BKN,MEM,79,118
2020-03-05,HOU,LAC,105,120
2020-03-05,SAC,PHI,108,125
2020-03-05,CHA,DEN,112,114
2020-03-05,GSW,TOR,113,121
2020-03-06,NOP,MIA,110,104
2020-03-06,PHX,POR,127,117
2020-03-06,DAL,MEM,121,96
2020-03-06,BOS,UTA,94,99
2020-03-06,CHI,IND,102,108
2020-03-06,MIN,ORL,118,132
2020-03-06,LAL,MIL,113,103
2020-03-06,BKN,SAS,139,120
2020-03-06,WAS,ATL,118,112
2020-03-06,NYK,OKC,103,126
2020-03-07,POR,SAC,111,123
2020-03-07,MEM,ATL,118,101
2020-03-07,CLE,DEN,104,102
2020-03-07,DET,UTA,105,111
2020-03-07,GSW,PHI,118,114
2020-03-07,CHA,HOU,108,99
2020-03-08,SAC,TOR,113,118
2020-03-08,MIN,NOP,107,120
2020-03-08,LAC,LAL,103,112
2020-03-08,BOS,OKC,104,105
2020-03-08,CLE,SAS,132,129
2020-03-08,HOU,ORL,106,126
2020-03-08,NYK,DET,96,84
2020-03-08,WAS,MIA,89,100
2020-03-08,PHX,MIL,140,131
2020-03-08,BKN,CHI,110,107
2020-03-08,DAL,IND,109,112
2020-03-09,ATL,CHA,143,138
2020-03-09,UTA,TOR,92,101
2020-03-09,DEN,MIL,109,95
2020-03-10,CHI,CLE,108,103
2020-03-10,GSW,LAC,107,131
2020-03-10,IND,BOS,111,114
2020-03-10,POR,PHX,121,105
2020-03-10,WAS,NYK,122,115
2020-03-10,LAL,BKN,102,104
2020-03-10,MEM,ORL,115,120
2020-03-10,HOU,MIN,117,111
2020-03-10,SAS,DAL,119,109
2020-03-11,ATL,NYK,131,136
2020-03-11,DAL,DEN,113,97
2020-03-11,MIA,CHA,98,109
2020-03-11,PHI,DET,124,106
2020-07-30,LAL,LAC,103,101
2020-07-30,NOP,UTA,104,106
2020-07-31,WAS,PHX,112,125
2020-07-31,DAL,HOU,149,153
2020-07-31,BKN,ORL,118,128
2020-07-31,POR,MEM,140,135
2020-07-31,SAS,SAC,129,120
2020-07-31,MIL,BOS,119,112
2020-08-01,DEN,MIA,105,125
2020-08-01,OKC,UTA,110,94
2020-08-01,LAC,NOP,126,103
2020-08-01,IND,PHI,127,121
2020-08-01,TOR,LAL,107,92
2020-08-02,BKN,WAS,118,110
2020-08-02,BOS,POR,128,124
2020-08-02,MEM,SAS,106,108
2020-08-02,ORL,SAC,132,116
2020-08-02,HOU,MIL,120,116
2020-08-02,PHX,DAL,117,115
2020-08-03,MIA,TOR,103,107
2020-08-03,OKC,DEN,113,121
2020-08-03,WAS,IND,100,111
2020-08-03,PHI,SAS,132,130
2020-08-03,UTA,LAL,108,116
2020-08-03,NOP,MEM,109,99
2020-08-04,MIL,BKN,116,119
2020-08-04,SAC,DAL,110,114
2020-08-04,LAC,PHX,115,117
2020-08-04,IND,ORL,120,109
2020-08-04,POR,HOU,110,102
2020-08-04,MIA,BOS,112,106
2020-08-05,UTA,MEM,124,115
2020-08-05,SAS,DEN,126,132
2020-08-05,WAS,PHI,98,107
2020-08-05,LAL,OKC,86,105
2020-08-05,ORL,TOR,99,109
2020-08-05,BOS,BKN,149,115
2020-08-06,SAC,NOP,140,125
2020-08-06,MIL,MIA,130,116
2020-08-06,PHX,IND,114,99
2020-08-06,DAL,LAC,111,126
2020-08-06,HOU,LAL,113,97
2020-08-06,DEN,POR,115,125
2020-08-07,SAS,UTA,119,111
2020-08-07,MEM,OKC,121,92
2020-08-07,BKN,SAC,119,106
2020-08-07,PHI,ORL,108,101
2020-08-07,NOP,WAS,118,107
2020-08-07,TOR,BOS,100,122
2020-08-08,POR,LAC,117,122
2020-08-08,DEN,UTA,134,132
2020-08-08,IND,LAL,116,111
2020-08-08,MIA,PHX,112,119
2020-08-08,DAL,MIL,136,132
2020-08-09,OKC,WAS,121,103
2020-08-09,TOR,MEM,108,99
2020-08-09,NOP,SAS,113,122
2020-08-09,BOS,ORL,122,119
2020-08-09,POR,PHI,124,121
2020-08-09,SAC,HOU,112,129
2020-08-09,LAC,BKN,120,129
2020-08-10,PHX,OKC,128,101
2020-08-10,UTA,DAL,114,122
2020-08-10,MIL,TOR,106,114
2020-08-10,MIA,IND,114,92
2020-08-10,LAL,DEN,124,121
2020-08-11,ORL,BKN,96,108
2020-08-11,SAS,HOU,123,105
2020-08-11,PHI,PHX,117,130
2020-08-11,MEM,BOS,107,122
2020-08-11,DAL,POR,131,134
2020-08-11,WAS,MIL,113,126
2020-08-11,SAC,NOP,112,106
2020-08-12,HOU,IND,104,108
2020-08-12,PHI,TOR,121,125
2020-08-12,OKC,MIA,116,115
2020-08-12,DEN,LAC,111,124
2020-08-13,PHX,DAL,128,102
2020-08-13,UTA,SAS,118,112
2020-08-13,BKN,POR,133,134
2020-08-13,ORL,NOP,133,127
2020-08-13,BOS,WAS,90,96
2020-08-13,LAL,SAC,122,136
2020-08-13,MEM,MIL,119,106
2020-08-14,TOR,DEN,117,109
2020-08-14,IND,MIA,109,92
2020-08-14,LAC,OKC,107,103
2020-08-14,HOU,PHI,96,134
